SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0477,Cricklewood Lane,51.562400817871094,-0.20069730281829834,,Roadside,3.0,1.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/89d385f8-82d9-4084-8ab7-dc424c0d8672.jpg,"Green Our Neighbourhood is working to improve the air quality in the Childs Hill ward of Barnet. Our top priority is to protect young children from the damage to their health posed by pollution. We will deploy hedges, green walls and street trees to assist five local primary schools reduce playground pollution. Breathe London nodes help us monitor the impact of our interventions.",,charging,26.0,4-excellent,OK,healthy,AP96K4JY,2023-07-07T17:40:07.510Z,,2023-12-14T07:38:04.803Z,0,1,0.12698587775230408,0,3.4195756912231445,7,31,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,Community Programme Y2,Solar,Y,"Barnet, Community Programme, Deployed, Solar300, V2",Green Our Neighbourhood,Bloomberg Philanthropies,Dec 14 2023  3:00PM
CLDP0478,Keston Primary School - Keston Avenue,51.30391311645508,-0.11722300201654434,,Roadside,3.4000000953674316,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/09e0eb29-6829-40d7-9837-7dd56c473c99.jpg,,,fully charged,99.0,3-good,OK,healthy,A3JML6KR,2023-07-17T21:14:00.520Z,,2023-12-14T11:18:53.017Z,0,5,15.215216636657715,0,4.12550163269043,4,18,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0479,Oasis Academy Reylands - Oakley Road,51.393348693847656,-0.06482499837875366,,Roadside,3.4000000953674316,0.5199999809265137,,0,https://upload-service-uploads-prd.s3.amazonaws.com/da320698-3f49-4397-a593-c8cccde67c4b.jpg,,,fully charged,99.0,3-good,OK,healthy,A4MNMHLF,2023-07-17T21:15:16.577Z,,2023-12-14T11:29:48.077Z,0,4,15.29272747039795,0,4.125308990478516,4,17,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0480,Christ Church CoE Primary School - Montpelier Road,51.342811584472656,-0.11014500260353088,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/62e2bf64-6e5c-4f7b-8820-7503b2b99d63.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AKV9FQXT,2023-08-02T17:00:00.000Z,,2023-12-14T08:09:44.377Z,0,5,15.254796028137207,0,4.1306962966918945,4,30,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, Replacement, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0481,Downsview Primary School - Marston Way,51.41625213623047,-0.10273099690675735,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/bae9d53b-a59e-43d5-9423-665fa2a6f3ee.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AG6MNG4R,2023-07-17T22:10:42.697Z,,2023-12-14T07:32:19.003Z,0,4,15.228409767150879,0,4.1212687492370605,4,29,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0482,Ridgeway Primary School - Southcote Road,51.34528732299805,-0.08489999920129776,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/2e4a2b52-9631-43c1-8719-a818c258d7b3.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ALG4G6ML,2023-07-17T22:32:01.130Z,,2023-12-14T08:16:23.857Z,0,3,15.310868263244629,0,4.1266560554504395,4,23,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0483,Kingsley Primary Academy - Chapman Road,51.381839752197266,-0.11738999933004379,,Roadside,3.5,2.799999952316284,,0,https://upload-service-uploads-prd.s3.amazonaws.com/844840ef-2034-4be8-8f61-2d41b2f6220d.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AMHFLVM9,2023-07-17T22:45:19.173Z,,2023-12-14T08:23:11.617Z,0,5,15.315815925598145,0,4.132235527038574,4,22,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0484,Kingsley Primary Academy - Thomson Crescent,51.38101577758789,-0.11769700050354004,,Roadside,3.5,2.5999999046325684,,0,https://upload-service-uploads-prd.s3.amazonaws.com/ece5f6d7-6e2f-436b-98a3-8238ef12edb5.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AMLH4MWX,2023-07-17T22:45:08.377Z,,2023-12-14T08:24:06.357Z,0,4,15.338903427124023,0,4.125308990478516,4,27,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0485,Ecclesbourne Primary School - Attlee Close,51.39192199707031,-0.10301899909973145,,Roadside,3.5999999046325684,2.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/90cc5d41-931e-4654-8c0d-a76b38484d9d.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ANQQKMY3,2023-07-20T13:52:22.877Z,,2023-12-14T08:34:30.977Z,0,7,15.276235580444336,0,4.132812976837158,4,24,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0486,Harris Primary Academy Haling Park - Haling Road,51.35860824584961,-0.09617999941110611,,Roadside,3.9000000953674316,2.799999952316284,,0,https://upload-service-uploads-prd.s3.amazonaws.com/c85daf38-7729-47fe-bb85-5147839172c2.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AQMWQM9X,2023-07-20T11:41:58.277Z,,2023-12-14T09:00:47.703Z,0,5,15.248199462890625,0,4.139931678771973,4,26,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0487,Oasis Academy Reylands  - Sandown Road ,51.39384841918945,-0.06579499691724777,,Roadside,3.4000000953674316,0.3499999940395355,,0,https://upload-service-uploads-prd.s3.amazonaws.com/a9570680-7a4e-4477-96e3-a697f0aefcdb.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ARMK7VQV,2023-07-17T23:07:53.970Z,,2023-12-14T09:07:18.453Z,0,6,15.312517166137695,0,4.132812976837158,4,24,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0488,St Thomas Becket Catholic Primary School - Dickenson's Lane,51.388309478759766,-0.07114599645137787,,Roadside,3.5,0.6000000238418579,,0,https://upload-service-uploads-prd.s3.amazonaws.com/fd4837c1-9fae-4cca-b4ca-d0327d4403a4.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ARTLT64C,2023-07-20T13:23:34.217Z,,2023-12-14T09:09:48.083Z,0,3,15.241602897644043,0,4.168215274810791,4,23,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0489,Downsview Primary School - Biggin Way,51.4146728515625,-0.10282500088214874,,Roadside,3.200000047683716,0.6000000238418579,,0,https://upload-service-uploads-prd.s3.amazonaws.com/e9e4bf10-df1c-4520-8b51-7d060400f717.jpg,,,fully charged,99.0,3-good,OK,healthy,AV7WP379,2023-07-17T23:19:39.207Z,,2023-12-14T09:18:13.037Z,0,7,15.165740966796875,0,4.140509128570557,4,31,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0490,Keston Primary School - Court Avenue,51.30500793457031,-0.11648999899625778,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/ed369425-59f2-41c2-b595-357774473b55.jpg,,,fully charged,99.0,3-good,OK,healthy,AVN9LFXL,2023-07-17T23:25:22.877Z,,2023-12-14T09:28:53.913Z,0,4,15.263042449951172,0,4.124539375305176,4,17,1,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0491,St Joseph Catholic Junior School - Woodend,51.42146682739258,-0.10047300159931183,,Roadside,4.0,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/9bb560ef-d171-4cc4-a15f-a36a39047550.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AXX6C6RK,2023-07-17T23:37:39.517Z,,2023-12-14T09:58:48.320Z,0,5,15.241602897644043,0,4.129349708557129,4,28,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Dec 14 2023  3:00PM
CLDP0492,Harris Academy Rainham,51.51500701904297,0.20552599430084229,,Urban Background,4.5,126.0,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/0a7327cf-6f5f-4c51-bf15-9374ad23ef08.jpg,"This Node is part of a small network being deployed within Rainham in order to investigate issues with recurring fires at a nearby historical  landfill.  The data from this Node will illustrate the levels of pollution the local residents are exposed to, and will ,along with long term existing monitoring close by, be fed into additional analysis being commissioned by London Borough of Havering.  

This Node is located on the roof of a single storey building within the school. The school is located to the south west of the historic landfill.",,charging,92.0,4-excellent,OK,healthy,ARNC37XL,2023-07-19T10:58:53.150Z,,2023-12-14T08:36:24.040Z,0,3,11.766807556152344,0,3.890577793121338,7,31,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,Havering - Launders lane,Solar,Y,"Deployed, Havering, Launders Lane, Met Module, Phase 2, Solar300, V2",Havering,Havering,Dec 14 2023  3:00PM
CLDP0493,Belvedere Road,51.50413513183594,-0.11710255593061447,,Roadside,2.950000047683716,3.75,,0,https://upload-service-uploads-prd.s3.amazonaws.com/845157ce-a62a-43c0-8993-384eb8e413c7.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

Belvedere Road is a quiet road but it is regularly used by coaches and tour buses, which have bus stands along it. It is used by a mixture of residents, employees and tourists, with people frequently spending periods of time within Jubilee Gardens which are adjacent to the Belvedere Road node. Thank you to Lambeth Council for hosting the node on their land.

The South Bank Business Improvement District (BID) was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,A2P121Q5,2023-07-26T09:29:03.940Z,,2023-12-14T11:06:38.760Z,0,5,15.160794258117676,0,4.1258864402771,4,26,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvment District,Dec 14 2023  3:00PM
CLDP0494,Concert Hall Approach,51.504886627197266,-0.11526496708393097,,Roadside,3.0999999046325684,1.350000023841858,,0,https://upload-service-uploads-prd.s3.amazonaws.com/700497b3-4306-4904-8c6b-64e79f60cfff.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

The Concert Hall Approach node is by a quiet road used, at times, by large numbers of pedestrians going between the South Bank and Waterloo station. There is potential to promote this road as a lower pollution exposure walking route. Thank you to Lambeth Council for hosting the node on their land.

The South Bank Business Improvement District (BID) was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,A59H491W,2023-07-26T10:18:32.097Z,,2023-12-14T11:38:48.380Z,0,3,15.244901657104492,0,4.149936676025391,4,28,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvment District,Dec 14 2023  3:00PM
CLDP0495,Royal Street,51.49867248535156,-0.11566770821809769,,Roadside,4.150000095367432,1.4500000476837158,,0,https://upload-service-uploads-prd.s3.amazonaws.com/acc68ca5-d457-4c94-964e-0386d7b81f35.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

The Royal Street node is located in a background residential location. There is a large and clearly identifiable residential population here exposed to pollution for long periods. The monitoring offers potential tie-ins with projects run by Guy’s & St Thomas’ Foundation to improve wider health outcomes in the area. Thank you to Lambeth Council for hosting the node on their land.

The South Bank Business Improvement District (BID) was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,A9MBPGH5,2023-07-27T06:45:20.823Z,,2023-12-14T12:16:10.833Z,0,5,15.177285194396973,0,4.132043361663818,4,31,1,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvement District,Dec 14 2023  3:00PM
